Domain,Problem,Experiment Name,Total Landmarks,Individual LMs,Disjunctions,Overall,Unary Methods,Unary Action,Overall Action,Overall Method
Minecraft-Regular,p-010-010-010-010.hddl,lmc-GZD,1373,1,1372,3205,1,0,920,2285
Minecraft-Regular,p-010-010-010-010.hddl,lmc-BDpGZD,1373,1,1372,3205,1,0,920,2285
Minecraft-Regular,p-010-010-010-010.hddl,lmc-VDM,1373,1,1372,3205,1,0,920,2285
Minecraft-Regular,p-003-004-003-004.hddl,lmc,126,1,125,293,1,0,84,209
Minecraft-Regular,p-003-004-003-004.hddl,lmc-BD,126,1,125,293,1,0,84,209
Minecraft-Regular,p-003-004-003-004.hddl,lmc-GZD,126,1,125,293,1,0,84,209
Minecraft-Regular,p-003-004-003-004.hddl,lmc-BDpGZD,126,1,125,293,1,0,84,209
Minecraft-Regular,p-003-004-003-004.hddl,lmc-VDM,126,1,125,293,1,0,84,209
Minecraft-Regular,p-9-9-9-45.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-45.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-45.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-45.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-45.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-15.hddl,lmc,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-15.hddl,lmc-BD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-15.hddl,lmc-GZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-15.hddl,lmc-BDpGZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-15.hddl,lmc-VDM,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-25.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-25.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-25.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-25.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-25.hddl,,,,,,,,,
Minecraft-Regular,p-007-008-008-008.hddl,lmc,788,1,787,1839,1,0,528,1311
Minecraft-Regular,p-007-008-008-008.hddl,lmc-BD,788,1,787,1839,1,0,528,1311
Minecraft-Regular,p-007-008-008-008.hddl,lmc-GZD,788,1,787,1839,1,0,528,1311
Minecraft-Regular,p-007-008-008-008.hddl,lmc-BDpGZD,788,1,787,1839,1,0,528,1311
Minecraft-Regular,p-007-008-008-008.hddl,lmc-VDM,788,1,787,1839,1,0,528,1311
Minecraft-Regular,p-9-9-9-10.hddl,lmc,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-9-9-9-10.hddl,lmc-BD,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-9-9-9-10.hddl,lmc-GZD,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-9-9-9-10.hddl,lmc-BDpGZD,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-9-9-9-10.hddl,lmc-VDM,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-006-006-006-006.hddl,lmc,465,1,464,1085,1,0,312,773
Minecraft-Regular,p-006-006-006-006.hddl,lmc-BD,465,1,464,1085,1,0,312,773
Minecraft-Regular,p-006-006-006-006.hddl,lmc-GZD,465,1,464,1085,1,0,312,773
Minecraft-Regular,p-006-006-006-006.hddl,lmc-BDpGZD,465,1,464,1085,1,0,312,773
Minecraft-Regular,p-006-006-006-006.hddl,lmc-VDM,465,1,464,1085,1,0,312,773
Minecraft-Regular,p-005-005-005-005.hddl,lmc,313,1,312,730,1,0,210,520
Minecraft-Regular,p-005-005-005-005.hddl,lmc-BD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-005-005-005-005.hddl,lmc-GZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-005-005-005-005.hddl,lmc-BDpGZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-005-005-005-005.hddl,lmc-VDM,313,1,312,730,1,0,210,520
Minecraft-Regular,p-004-005-005-005.hddl,lmc,269,1,268,627,1,0,180,447
Minecraft-Regular,p-004-005-005-005.hddl,lmc-BD,269,1,268,627,1,0,180,447
Minecraft-Regular,p-004-005-005-005.hddl,lmc-GZD,269,1,268,627,1,0,180,447
Minecraft-Regular,p-004-005-005-005.hddl,lmc-BDpGZD,269,1,268,627,1,0,180,447
Minecraft-Regular,p-004-005-005-005.hddl,lmc-VDM,269,1,268,627,1,0,180,447
Minecraft-Regular,p-008-009-008-009.hddl,lmc,931,1,930,2173,1,0,624,1549
Minecraft-Regular,p-008-009-008-009.hddl,lmc-BD,931,1,930,2173,1,0,624,1549
Minecraft-Regular,p-008-009-008-009.hddl,lmc-GZD,931,1,930,2173,1,0,624,1549
Minecraft-Regular,p-008-009-008-009.hddl,lmc-BDpGZD,931,1,930,2173,1,0,624,1549
Minecraft-Regular,p-008-009-008-009.hddl,lmc-VDM,931,1,930,2173,1,0,624,1549
Minecraft-Regular,p-5-5-5-14.hddl,lmc,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-14.hddl,lmc-BD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-14.hddl,lmc-GZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-14.hddl,lmc-BDpGZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-14.hddl,lmc-VDM,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-12.hddl,lmc,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-12.hddl,lmc-BD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-12.hddl,lmc-GZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-12.hddl,lmc-BDpGZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-12.hddl,lmc-VDM,313,1,312,730,1,0,210,520
Monroe-Fully-Observable,pfile04-p-0016-fix-power-line-no-pref-tlt.hddl,lmc,9,1,8,33552,1,0,9891,23661
Monroe-Fully-Observable,pfile04-p-0016-fix-power-line-no-pref-tlt.hddl,lmc-BD,9,1,8,28395,1,0,6677,21718
Monroe-Fully-Observable,pfile04-p-0016-fix-power-line-no-pref-tlt.hddl,lmc-GZD,9,1,8,34723,1,0,9716,25007
Monroe-Fully-Observable,pfile04-p-0016-fix-power-line-no-pref-tlt.hddl,lmc-BDpGZD,9,1,8,33074,1,0,8706,24368
Monroe-Fully-Observable,pfile04-p-0016-fix-power-line-no-pref-tlt.hddl,lmc-VDM,9,1,8,27378,1,0,7170,20208
Monroe-Fully-Observable,pfile08-p-0078-plow-road-5-tlt.hddl,lmc,14,3,11,36096,1,2,10042,26054
Monroe-Fully-Observable,pfile08-p-0078-plow-road-5-tlt.hddl,lmc-BD,15,3,12,38101,1,2,10048,28053
Monroe-Fully-Observable,pfile08-p-0078-plow-road-5-tlt.hddl,lmc-GZD,14,3,11,39438,1,2,11029,28409
Monroe-Fully-Observable,pfile08-p-0078-plow-road-5-tlt.hddl,lmc-BDpGZD,14,3,11,34649,1,2,9602,25047
Monroe-Fully-Observable,pfile08-p-0078-plow-road-5-tlt.hddl,lmc-VDM,14,3,11,26697,1,2,5407,21290
Monroe-Fully-Observable,pfile12-p-0097-clear-road-tree-9-tlt.hddl,lmc,18,6,12,29441,1,5,7981,21460
Monroe-Fully-Observable,pfile12-p-0097-clear-road-tree-9-tlt.hddl,lmc-BD,18,6,12,30374,1,5,7020,23354
Monroe-Fully-Observable,pfile12-p-0097-clear-road-tree-9-tlt.hddl,lmc-GZD,18,6,12,33000,1,5,8235,24765
Monroe-Fully-Observable,pfile12-p-0097-clear-road-tree-9-tlt.hddl,lmc-BDpGZD,18,7,11,35461,1,6,9402,26059
Monroe-Fully-Observable,pfile12-p-0097-clear-road-tree-9-tlt.hddl,lmc-VDM,18,6,12,31485,1,5,8416,23069
Monroe-Fully-Observable,pfile14-p-0086-provide-temp-heat-25-tlt.hddl,lmc,34,6,28,31126,1,5,8104,23022
Monroe-Fully-Observable,pfile14-p-0086-provide-temp-heat-25-tlt.hddl,lmc-BD,34,5,29,24972,1,4,5767,19205
Monroe-Fully-Observable,pfile14-p-0086-provide-temp-heat-25-tlt.hddl,lmc-GZD,34,5,29,31121,1,4,7369,23752
Monroe-Fully-Observable,pfile14-p-0086-provide-temp-heat-25-tlt.hddl,lmc-BDpGZD,34,5,29,26696,1,4,7244,19452
Monroe-Fully-Observable,pfile14-p-0086-provide-temp-heat-25-tlt.hddl,lmc-VDM,34,6,28,28160,1,5,6806,21354
Monroe-Fully-Observable,pfile13-p-0047-provide-temp-heat-1-tlt.hddl,lmc,10,2,8,32968,1,1,9148,23820
Monroe-Fully-Observable,pfile13-p-0047-provide-temp-heat-1-tlt.hddl,lmc-BD,11,2,9,32748,1,1,8240,24508
Monroe-Fully-Observable,pfile13-p-0047-provide-temp-heat-1-tlt.hddl,lmc-GZD,10,2,8,32441,1,1,9638,22803
Monroe-Fully-Observable,pfile13-p-0047-provide-temp-heat-1-tlt.hddl,lmc-BDpGZD,10,2,8,31446,1,1,9097,22349
Monroe-Fully-Observable,pfile13-p-0047-provide-temp-heat-1-tlt.hddl,lmc-VDM,11,2,9,32291,1,1,8925,23366
Monroe-Fully-Observable,pfile11-p-0026-clear-road-tree-11-tlt.hddl,lmc,20,5,15,32489,1,4,9771,22718
Monroe-Fully-Observable,pfile11-p-0026-clear-road-tree-11-tlt.hddl,lmc-BD,20,6,14,28100,1,5,7994,20106
Monroe-Fully-Observable,pfile11-p-0026-clear-road-tree-11-tlt.hddl,lmc-GZD,20,5,15,33179,1,4,9888,23291
Monroe-Fully-Observable,pfile11-p-0026-clear-road-tree-11-tlt.hddl,lmc-BDpGZD,20,7,13,29935,1,6,7658,22277
Monroe-Fully-Observable,pfile11-p-0026-clear-road-tree-11-tlt.hddl,lmc-VDM,21,4,17,32651,1,3,7641,25010
Monroe-Fully-Observable,pfile10-p-0017-clear-road-tree-15-tlt.hddl,lmc,24,6,18,30919,1,5,8279,22640
Monroe-Fully-Observable,pfile10-p-0017-clear-road-tree-15-tlt.hddl,lmc-BD,24,5,19,29219,1,4,6577,22642
Monroe-Fully-Observable,pfile10-p-0017-clear-road-tree-15-tlt.hddl,lmc-GZD,24,4,20,32295,1,3,9226,23069
Monroe-Fully-Observable,pfile10-p-0017-clear-road-tree-15-tlt.hddl,lmc-BDpGZD,25,7,18,34594,1,6,10564,24030
Monroe-Fully-Observable,pfile10-p-0017-clear-road-tree-15-tlt.hddl,lmc-VDM,24,6,18,28740,1,5,6717,22023
Monroe-Fully-Observable,pfile17-p-0005-clear-road-wreck-2-tlt.hddl,lmc,11,3,8,34089,1,2,10413,23676
Monroe-Fully-Observable,pfile17-p-0005-clear-road-wreck-2-tlt.hddl,lmc-BD,11,3,8,31251,1,2,6748,24503
Monroe-Fully-Observable,pfile17-p-0005-clear-road-wreck-2-tlt.hddl,lmc-GZD,11,3,8,35340,1,2,10872,24468
Monroe-Fully-Observable,pfile17-p-0005-clear-road-wreck-2-tlt.hddl,lmc-BDpGZD,11,3,8,36400,1,2,10945,25455
Monroe-Fully-Observable,pfile17-p-0005-clear-road-wreck-2-tlt.hddl,lmc-VDM,11,3,8,29342,1,2,6465,22877
Monroe-Fully-Observable,pfile09-p-0026-clear-road-tree-9-tlt.hddl,lmc,18,6,12,30163,1,5,10082,20081
Monroe-Fully-Observable,pfile09-p-0026-clear-road-tree-9-tlt.hddl,lmc-BD,18,5,13,28974,1,4,8067,20907
Monroe-Fully-Observable,pfile09-p-0026-clear-road-tree-9-tlt.hddl,lmc-GZD,18,5,13,33121,1,4,11311,21810
Monroe-Fully-Observable,pfile09-p-0026-clear-road-tree-9-tlt.hddl,lmc-BDpGZD,18,5,13,28718,1,4,7735,20983
Monroe-Fully-Observable,pfile09-p-0026-clear-road-tree-9-tlt.hddl,lmc-VDM,19,5,14,32121,1,4,8084,24037
Monroe-Fully-Observable,pfile18-p-0030-provide-temp-heat-22-tlt.hddl,lmc,31,6,25,34934,1,5,8082,26852
Monroe-Fully-Observable,pfile18-p-0030-provide-temp-heat-22-tlt.hddl,lmc-BD,32,6,26,30579,1,5,8808,21771
Monroe-Fully-Observable,pfile18-p-0030-provide-temp-heat-22-tlt.hddl,lmc-GZD,31,11,20,34507,1,10,9739,24768
Monroe-Fully-Observable,pfile18-p-0030-provide-temp-heat-22-tlt.hddl,lmc-BDpGZD,32,8,24,33429,1,7,10939,22490
Monroe-Fully-Observable,pfile18-p-0030-provide-temp-heat-22-tlt.hddl,lmc-VDM,32,5,27,28369,1,4,7126,21243
Monroe-Fully-Observable,pfile05-p-0090-quell-riot-7-tlt.hddl,lmc,15,5,10,27082,1,4,8811,18271
Monroe-Fully-Observable,pfile05-p-0090-quell-riot-7-tlt.hddl,lmc-BD,16,5,11,27411,1,4,6718,20693
Monroe-Fully-Observable,pfile05-p-0090-quell-riot-7-tlt.hddl,lmc-GZD,15,4,11,24671,1,3,5038,19633
Monroe-Fully-Observable,pfile05-p-0090-quell-riot-7-tlt.hddl,lmc-BDpGZD,15,4,11,21428,1,3,5194,16234
Monroe-Fully-Observable,pfile05-p-0090-quell-riot-7-tlt.hddl,lmc-VDM,16,3,13,30581,1,2,9361,21220
Monroe-Fully-Observable,pfile15-p-0081-clear-road-tree-1-tlt.hddl,lmc,10,2,8,32821,1,1,9841,22980
Monroe-Fully-Observable,pfile15-p-0081-clear-road-tree-1-tlt.hddl,lmc-BD,10,2,8,31313,1,1,7993,23320
Monroe-Fully-Observable,pfile15-p-0081-clear-road-tree-1-tlt.hddl,lmc-GZD,10,2,8,35684,1,1,9046,26638
Monroe-Fully-Observable,pfile15-p-0081-clear-road-tree-1-tlt.hddl,lmc-BDpGZD,10,2,8,36949,1,1,9900,27049
Monroe-Fully-Observable,pfile15-p-0081-clear-road-tree-1-tlt.hddl,lmc-VDM,10,2,8,31338,1,1,8552,22786
Monroe-Fully-Observable,pfile01-p-0092-set-up-shelter-no-pref-tlt.hddl,lmc,10,1,9,32056,1,0,8345,23711
Monroe-Fully-Observable,pfile01-p-0092-set-up-shelter-no-pref-tlt.hddl,lmc-BD,10,1,9,35025,1,0,9347,25678
Monroe-Fully-Observable,pfile01-p-0092-set-up-shelter-no-pref-tlt.hddl,lmc-GZD,10,1,9,37059,1,0,10274,26785
Monroe-Fully-Observable,pfile01-p-0092-set-up-shelter-no-pref-tlt.hddl,lmc-BDpGZD,10,1,9,35390,1,0,9396,25994
Monroe-Fully-Observable,pfile01-p-0092-set-up-shelter-no-pref-tlt.hddl,lmc-VDM,10,1,9,28617,1,0,7803,20814
Monroe-Fully-Observable,pfile16-p-0062-clear-road-hazard-1-tlt.hddl,lmc,10,2,8,33220,1,1,10123,23097
Monroe-Fully-Observable,pfile16-p-0062-clear-road-hazard-1-tlt.hddl,lmc-BD,10,2,8,31787,1,1,8129,23658
Monroe-Fully-Observable,pfile16-p-0062-clear-road-hazard-1-tlt.hddl,lmc-GZD,10,2,8,38189,1,1,10975,27214
Monroe-Fully-Observable,pfile16-p-0062-clear-road-hazard-1-tlt.hddl,lmc-BDpGZD,10,2,8,37136,1,1,10729,26407
Monroe-Fully-Observable,pfile16-p-0062-clear-road-hazard-1-tlt.hddl,lmc-VDM,10,2,8,28625,1,1,6757,21868
Monroe-Fully-Observable,pfile20-p-0037-clear-road-hazard-4-tlt.hddl,lmc,13,3,10,30738,1,2,8624,22114
Monroe-Fully-Observable,pfile20-p-0037-clear-road-hazard-4-tlt.hddl,lmc-BD,13,3,10,28968,1,2,7368,21600
Monroe-Fully-Observable,pfile20-p-0037-clear-road-hazard-4-tlt.hddl,lmc-GZD,13,4,9,33270,1,3,9641,23629
Monroe-Fully-Observable,pfile20-p-0037-clear-road-hazard-4-tlt.hddl,lmc-BDpGZD,13,4,9,31868,1,3,9269,22599
Monroe-Fully-Observable,pfile20-p-0037-clear-road-hazard-4-tlt.hddl,lmc-VDM,14,3,11,31919,1,2,9061,22858
Monroe-Fully-Observable,pfile06-p-0040-provide-medical-attention-3-tlt.hddl,lmc,10,4,6,20748,1,3,2917,17831
Monroe-Fully-Observable,pfile06-p-0040-provide-medical-attention-3-tlt.hddl,lmc-BD,10,4,6,17605,1,3,1323,16282
Monroe-Fully-Observable,pfile06-p-0040-provide-medical-attention-3-tlt.hddl,lmc-GZD,10,4,6,19960,1,3,2664,17296
Monroe-Fully-Observable,pfile06-p-0040-provide-medical-attention-3-tlt.hddl,lmc-BDpGZD,10,4,6,19334,1,3,2366,16968
Monroe-Fully-Observable,pfile06-p-0040-provide-medical-attention-3-tlt.hddl,lmc-VDM,10,4,6,19322,1,3,1937,17385
Monroe-Fully-Observable,pfile02-p-0063-clear-road-wreck-5-tlt.hddl,lmc,14,3,11,32889,1,2,9981,22908
Monroe-Fully-Observable,pfile02-p-0063-clear-road-wreck-5-tlt.hddl,lmc-BD,15,3,12,33956,1,2,8242,25714
Monroe-Fully-Observable,pfile02-p-0063-clear-road-wreck-5-tlt.hddl,lmc-GZD,14,5,9,34941,1,4,10686,24255
Monroe-Fully-Observable,pfile02-p-0063-clear-road-wreck-5-tlt.hddl,lmc-BDpGZD,15,5,10,31332,1,4,8567,22765
Monroe-Fully-Observable,pfile02-p-0063-clear-road-wreck-5-tlt.hddl,lmc-VDM,14,3,11,29866,1,2,7550,22316
Monroe-Fully-Observable,pfile07-p-0058-fix-water-main-5-tlt.hddl,lmc,14,3,11,31684,1,2,10834,20850
Monroe-Fully-Observable,pfile07-p-0058-fix-water-main-5-tlt.hddl,lmc-BD,14,2,12,29551,1,1,7759,21792
Monroe-Fully-Observable,pfile07-p-0058-fix-water-main-5-tlt.hddl,lmc-GZD,14,4,10,32671,1,3,9672,22999
Monroe-Fully-Observable,pfile07-p-0058-fix-water-main-5-tlt.hddl,lmc-BDpGZD,14,4,10,30493,1,3,8894,21599
Monroe-Fully-Observable,pfile07-p-0058-fix-water-main-5-tlt.hddl,lmc-VDM,15,2,13,30772,1,1,8454,22318
Monroe-Fully-Observable,pfile03-p-0070-quell-riot-full-pref-tlt.hddl,lmc,15,7,8,30957,1,6,7287,23670
Monroe-Fully-Observable,pfile03-p-0070-quell-riot-full-pref-tlt.hddl,lmc-BD,15,7,8,26766,1,6,5065,21701
Monroe-Fully-Observable,pfile03-p-0070-quell-riot-full-pref-tlt.hddl,lmc-GZD,15,7,8,39466,1,6,10728,28738
Monroe-Fully-Observable,pfile03-p-0070-quell-riot-full-pref-tlt.hddl,lmc-BDpGZD,15,7,8,37399,1,6,9404,27995
Monroe-Fully-Observable,pfile03-p-0070-quell-riot-full-pref-tlt.hddl,lmc-VDM,15,7,8,29626,1,6,10103,19523
Monroe-Fully-Observable,pfile19-p-0037-clear-road-hazard-3-tlt.hddl,lmc,12,4,8,26465,1,3,7507,18958
Monroe-Fully-Observable,pfile19-p-0037-clear-road-hazard-3-tlt.hddl,lmc-BD,11,4,7,23018,1,3,3535,19483
Monroe-Fully-Observable,pfile19-p-0037-clear-road-hazard-3-tlt.hddl,lmc-GZD,12,4,8,30769,1,3,9459,21310
Monroe-Fully-Observable,pfile19-p-0037-clear-road-hazard-3-tlt.hddl,lmc-BDpGZD,12,4,8,30181,1,3,9006,21175
Monroe-Fully-Observable,pfile19-p-0037-clear-road-hazard-3-tlt.hddl,lmc-VDM,12,4,8,29795,1,3,7437,22358
Monroe-Partially-Observable,pfile08-p-0026-clear-road-tree-17.hddl,lmc,24,12,12,35874,1,11,9821,26053
Monroe-Partially-Observable,pfile08-p-0026-clear-road-tree-17.hddl,lmc-BD,24,12,12,32033,1,11,8097,23936
Monroe-Partially-Observable,pfile08-p-0026-clear-road-tree-17.hddl,lmc-GZD,24,12,12,39139,1,11,10355,28784
Monroe-Partially-Observable,pfile08-p-0026-clear-road-tree-17.hddl,lmc-BDpGZD,24,12,12,33572,1,11,7966,25606
Monroe-Partially-Observable,pfile08-p-0026-clear-road-tree-17.hddl,lmc-VDM,21,12,9,28713,1,11,8576,20137
Monroe-Partially-Observable,pfile13-p-0096-clear-road-wreck-9.hddl,lmc,15,5,10,28749,1,4,7289,21460
Monroe-Partially-Observable,pfile13-p-0096-clear-road-wreck-9.hddl,lmc-BD,15,5,10,31946,1,4,7589,24357
Monroe-Partially-Observable,pfile13-p-0096-clear-road-wreck-9.hddl,lmc-GZD,15,5,10,31538,1,4,9390,22148
Monroe-Partially-Observable,pfile13-p-0096-clear-road-wreck-9.hddl,lmc-BDpGZD,16,5,11,34679,1,4,10584,24095
Monroe-Partially-Observable,pfile13-p-0096-clear-road-wreck-9.hddl,lmc-VDM,14,5,9,28567,1,4,6963,21604
Monroe-Partially-Observable,pfile10-p-0092-set-up-shelter-6.hddl,lmc,15,5,10,29520,1,4,6206,23314
Monroe-Partially-Observable,pfile10-p-0092-set-up-shelter-6.hddl,lmc-BD,16,5,11,35401,1,4,9783,25618
Monroe-Partially-Observable,pfile10-p-0092-set-up-shelter-6.hddl,lmc-GZD,15,5,10,30722,1,4,7933,22789
Monroe-Partially-Observable,pfile10-p-0092-set-up-shelter-6.hddl,lmc-BDpGZD,16,5,11,33468,1,4,9788,23680
Monroe-Partially-Observable,pfile10-p-0092-set-up-shelter-6.hddl,lmc-VDM,15,5,10,32037,1,4,9434,22603
Monroe-Partially-Observable,pfile19-p-0084-provide-temp-heat-2.hddl,lmc,11,3,8,30965,1,2,9469,21496
Monroe-Partially-Observable,pfile19-p-0084-provide-temp-heat-2.hddl,lmc-BD,11,3,8,30991,1,2,7681,23310
Monroe-Partially-Observable,pfile19-p-0084-provide-temp-heat-2.hddl,lmc-GZD,11,3,8,34180,1,2,10155,24025
Monroe-Partially-Observable,pfile19-p-0084-provide-temp-heat-2.hddl,lmc-BDpGZD,11,3,8,29368,1,2,8661,20707
Monroe-Partially-Observable,pfile19-p-0084-provide-temp-heat-2.hddl,lmc-VDM,11,3,8,29469,1,2,7734,21735
Monroe-Partially-Observable,pfile03-p-0022-provide-medical-attention-2.hddl,lmc,11,3,8,32893,1,2,8926,23967
Monroe-Partially-Observable,pfile03-p-0022-provide-medical-attention-2.hddl,lmc-BD,11,3,8,32818,1,2,8699,24119
Monroe-Partially-Observable,pfile03-p-0022-provide-medical-attention-2.hddl,lmc-GZD,11,3,8,38269,1,2,10295,27974
Monroe-Partially-Observable,pfile03-p-0022-provide-medical-attention-2.hddl,lmc-BDpGZD,11,3,8,36982,1,2,11338,25644
Monroe-Partially-Observable,pfile03-p-0022-provide-medical-attention-2.hddl,lmc-VDM,11,3,8,29235,1,2,7693,21542
Monroe-Partially-Observable,pfile15-p-0017-clear-road-tree-10.hddl,lmc,16,7,9,30407,1,6,7890,22517
Monroe-Partially-Observable,pfile15-p-0017-clear-road-tree-10.hddl,lmc-BD,17,7,10,37708,1,6,11118,26590
Monroe-Partially-Observable,pfile15-p-0017-clear-road-tree-10.hddl,lmc-GZD,16,7,9,33243,1,6,10167,23076
Monroe-Partially-Observable,pfile15-p-0017-clear-road-tree-10.hddl,lmc-BDpGZD,17,7,10,34040,1,6,9698,24342
Monroe-Partially-Observable,pfile15-p-0017-clear-road-tree-10.hddl,lmc-VDM,16,7,9,27339,1,6,5569,21770
Monroe-Partially-Observable,pfile05-p-0100-fix-water-main-1.hddl,lmc,10,2,8,30886,1,1,7108,23778
Monroe-Partially-Observable,pfile05-p-0100-fix-water-main-1.hddl,lmc-BD,10,2,8,31410,1,1,6851,24559
Monroe-Partially-Observable,pfile05-p-0100-fix-water-main-1.hddl,lmc-GZD,10,2,8,32980,1,1,8491,24489
Monroe-Partially-Observable,pfile05-p-0100-fix-water-main-1.hddl,lmc-BDpGZD,10,2,8,33555,1,1,8560,24995
Monroe-Partially-Observable,pfile05-p-0100-fix-water-main-1.hddl,lmc-VDM,10,2,8,26663,1,1,5325,21338
Monroe-Partially-Observable,pfile02-p-0051-plow-road-3.hddl,lmc,12,4,8,36701,1,3,9236,27465
Monroe-Partially-Observable,pfile02-p-0051-plow-road-3.hddl,lmc-BD,12,4,8,28195,1,3,5972,22223
Monroe-Partially-Observable,pfile02-p-0051-plow-road-3.hddl,lmc-GZD,12,4,8,37113,1,3,9590,27523
Monroe-Partially-Observable,pfile02-p-0051-plow-road-3.hddl,lmc-BDpGZD,12,4,8,34063,1,3,8236,25827
Monroe-Partially-Observable,pfile02-p-0051-plow-road-3.hddl,lmc-VDM,12,4,8,31095,1,3,7242,23853
Monroe-Partially-Observable,pfile14-p-0017-clear-road-tree-13.hddl,lmc,20,8,12,29383,1,7,7607,21776
Monroe-Partially-Observable,pfile14-p-0017-clear-road-tree-13.hddl,lmc-BD,22,9,13,37630,1,8,10101,27529
Monroe-Partially-Observable,pfile14-p-0017-clear-road-tree-13.hddl,lmc-GZD,21,8,13,41340,1,7,11738,29602
Monroe-Partially-Observable,pfile14-p-0017-clear-road-tree-13.hddl,lmc-BDpGZD,21,9,12,37115,1,8,10220,26895
Monroe-Partially-Observable,pfile14-p-0017-clear-road-tree-13.hddl,lmc-VDM,19,9,10,32205,1,8,8374,23831
Monroe-Partially-Observable,pfile16-p-0059-clear-road-hazard-9.hddl,lmc,16,5,11,36004,1,4,11350,24654
Monroe-Partially-Observable,pfile16-p-0059-clear-road-hazard-9.hddl,lmc-BD,16,5,11,31242,1,4,7528,23714
Monroe-Partially-Observable,pfile16-p-0059-clear-road-hazard-9.hddl,lmc-GZD,15,5,10,33628,1,4,10935,22693
Monroe-Partially-Observable,pfile16-p-0059-clear-road-hazard-9.hddl,lmc-BDpGZD,16,5,11,37817,1,4,10644,27173
Monroe-Partially-Observable,pfile16-p-0059-clear-road-hazard-9.hddl,lmc-VDM,14,5,9,29624,1,4,7378,22246
Monroe-Partially-Observable,pfile17-p-0030-provide-temp-heat-8.hddl,lmc,15,5,10,30989,1,4,7598,23391
Monroe-Partially-Observable,pfile17-p-0030-provide-temp-heat-8.hddl,lmc-BD,16,5,11,32777,1,4,9166,23611
Monroe-Partially-Observable,pfile17-p-0030-provide-temp-heat-8.hddl,lmc-GZD,15,5,10,35004,1,4,9842,25162
Monroe-Partially-Observable,pfile17-p-0030-provide-temp-heat-8.hddl,lmc-BDpGZD,15,5,10,32958,1,4,9722,23236
Monroe-Partially-Observable,pfile17-p-0030-provide-temp-heat-8.hddl,lmc-VDM,14,5,9,25870,1,4,7295,18575
Monroe-Partially-Observable,pfile18-p-0086-provide-temp-heat-4.hddl,lmc,13,4,9,34580,1,3,10904,23676
Monroe-Partially-Observable,pfile18-p-0086-provide-temp-heat-4.hddl,lmc-BD,13,4,9,28185,1,3,7527,20658
Monroe-Partially-Observable,pfile18-p-0086-provide-temp-heat-4.hddl,lmc-GZD,13,4,9,30627,1,3,8047,22580
Monroe-Partially-Observable,pfile18-p-0086-provide-temp-heat-4.hddl,lmc-BDpGZD,13,4,9,32933,1,3,7526,25407
Monroe-Partially-Observable,pfile18-p-0086-provide-temp-heat-4.hddl,lmc-VDM,13,4,9,26518,1,3,6354,20164
Monroe-Partially-Observable,pfile09-p-0026-clear-road-tree-14.hddl,lmc,22,10,12,29897,1,9,7497,22400
Monroe-Partially-Observable,pfile09-p-0026-clear-road-tree-14.hddl,lmc-BD,22,10,12,26779,1,9,7599,19180
Monroe-Partially-Observable,pfile09-p-0026-clear-road-tree-14.hddl,lmc-GZD,22,10,12,32314,1,9,7957,24357
Monroe-Partially-Observable,pfile09-p-0026-clear-road-tree-14.hddl,lmc-BDpGZD,22,10,12,33754,1,9,8174,25580
Monroe-Partially-Observable,pfile09-p-0026-clear-road-tree-14.hddl,lmc-VDM,18,9,9,28091,1,8,7405,20686
Monroe-Partially-Observable,pfile20-p-0080-provide-temp-heat-5.hddl,lmc,14,5,9,31921,1,4,9287,22634
